Index       TIME             V(CLK0)           V(CSB0)           V(WEB0)         V(DOUT0_0)        V(DOUT0_1)        V(DOUT0_2)        V(DOUT0_3)        V(DOUT0_4)        V(DOUT0_5)        V(DOUT0_6)        V(DOUT0_7)    
2366     7.81132746e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    4.47314837e-05    2.17192551e-01    1.67635779e-04    2.17203925e-01    1.67617777e-04    2.17204014e-01    1.67656214e-04    2.17204014e-01
2367     7.81411950e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    6.05430535e-05    3.33227446e-01    1.57498211e-04    3.33234234e-01    1.57493172e-04    3.33234335e-01    1.57505005e-04    3.33234335e-01
2368     7.81691154e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.04928044e-05    4.40411820e-01    1.66675903e-04    4.40409198e-01    1.66683531e-04    4.40409290e-01    1.66669962e-04    4.40409290e-01
2369     7.81739324e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.19421397e-05    4.56609047e-01    1.62323630e-04    4.56604773e-01    1.62330161e-04    4.56604862e-01    1.62318734e-04    4.56604862e-01
2370     7.81787495e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.35021761e-05    4.72541576e-01    1.60345769e-04    4.72535699e-01    1.60352785e-04    4.72535786e-01    1.60340325e-04    4.72535786e-01
2371     7.81883835e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.61412856e-05    5.02859136e-01    1.58990629e-04    5.02850538e-01    1.58999473e-04    5.02850621e-01    1.58983362e-04    5.02850621e-01
2372     7.81980175e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.82908635e-05    5.31492844e-01    1.55748503e-04    5.31482556e-01    1.55757912e-04    5.31482636e-01    1.55740634e-04    5.31482636e-01
2373     7.82076516e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.00434836e-05    5.59023386e-01    1.52509710e-04    5.59012788e-01    1.52519796e-04    5.59012865e-01    1.52501154e-04    5.59012865e-01
2374     7.82172856e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.13032964e-05    5.86050069e-01    1.48086492e-04    5.86040548e-01    1.48096852e-04    5.86040624e-01    1.48077630e-04    5.86040624e-01
2375     7.82269197e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.20280638e-05    6.13073337e-01    1.43457413e-04    6.13065950e-01    1.43467971e-04    6.13066024e-01    1.43448328e-04    6.13066024e-01
2376     7.82365537e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.19127495e-05    6.40412939e-01    1.38113661e-04    6.40408225e-01    1.38124185e-04    6.40408299e-01    1.38104575e-04    6.40408299e-01
2377     7.82558218e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.64299800e-05    6.96317598e-01    1.26581214e-04    6.96317866e-01    1.26591274e-04    6.96317938e-01    1.26572510e-04    6.96317938e-01
2378     7.82750899e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    5.94408752e-05    7.53307456e-01    1.13756494e-04    7.53310813e-01    1.13775802e-04    7.53310883e-01    1.13738643e-04    7.53310883e-01
2379     7.82924311e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    2.63473068e-05    8.04634082e-01    1.02237799e-04    8.04638272e-01    1.02235404e-04    8.04638339e-01    1.02241118e-04    8.04638339e-01
2380     7.83080383e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -1.24773236e-05    8.50244412e-01    9.11149073e-05    8.50248269e-01    9.11267092e-05    8.50248332e-01    9.11042163e-05    8.50248332e-01
2381     7.83236454e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -4.65162057e-05    8.94999736e-01    8.23379295e-05    8.95002773e-01    8.23349867e-05    8.95002834e-01    8.23415754e-05    8.95002834e-01
2382     7.83392526e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -5.83413173e-05    9.38718802e-01    7.40043087e-05    9.38720777e-01    7.40092389e-05    9.38720835e-01    7.40001193e-05    9.38720834e-01
2383     7.83548597e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -6.11708503e-05    9.81225210e-01    6.78519528e-05    9.81226039e-01    6.78472824e-05    9.81226093e-01    6.78570419e-05    9.81226093e-01
2384     7.83689062e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -2.99577478e-05    1.01828482e+00    6.23319593e-05    1.01828495e+00    6.23313933e-05    1.01828501e+00    6.23329094e-05    1.01828501e+00
2385     7.83829526e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    3.35882207e-06    1.05410769e+00    5.69767527e-05    1.05410733e+00    5.69701650e-05    1.05410738e+00    5.69834849e-05    1.05410738e+00
2386     7.83954245e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    2.93068632e-05    1.08487085e+00    5.17347503e-05    1.08487022e+00    5.17302291e-05    1.08487026e+00    5.17393548e-05    1.08487026e+00
2387     7.84078964e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    4.51738757e-05    1.11470569e+00    4.70844301e-05    1.11470491e+00    4.70768257e-05    1.11470496e+00    4.70919529e-05    1.11470496e+00
2388     7.84203682e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    6.35386815e-05    1.14367106e+00    4.27859308e-05    1.14367024e+00    4.27799732e-05    1.14367028e+00    4.27917405e-05    1.14367028e+00
2389     7.84328401e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.45379518e-05    1.17180557e+00    3.93003490e-05    1.17180479e+00    3.92937394e-05    1.17180483e+00    3.93067002e-05    1.17180483e+00
2390     7.84453120e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.32013802e-05    1.19913271e+00    3.58323311e-05    1.19913199e+00    3.58402769e-05    1.19913203e+00    3.58243029e-05    1.19913203e+00
2391     7.84577839e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.54510952e-05    1.22568196e+00    3.26004590e-05    1.22568135e+00    3.25944744e-05    1.22568139e+00    3.26060272e-05    1.22568139e+00
2392     7.84690086e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.64187335e-05    1.24894402e+00    3.26512841e-05    1.24894352e+00    3.27720002e-05    1.24894356e+00    3.25322739e-05    1.24894356e+00
2393     7.84802333e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.42250126e-05    1.27163556e+00    2.56587431e-05    1.27163516e+00    2.54920659e-05    1.27163519e+00    2.58220498e-05    1.27163519e+00
2394     7.85026827e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.07719905e-05    1.31540786e+00    2.20657280e-05    1.31540768e+00    2.21868112e-05    1.31540772e+00    2.19462309e-05    1.31540772e+00
2395     7.85251321e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.83823719e-05    1.35710357e+00    1.47871645e-05    1.35710477e+00    1.46543149e-05    1.35710480e+00    1.49170924e-05    1.35710480e+00
2396     7.85431954e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.74537789e-05    1.38915966e+00    1.32001247e-05    1.38916234e+00    1.32808023e-05    1.38916237e+00    1.31202449e-05    1.38916237e+00
2397     7.85590451e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.50132362e-05    1.41613367e+00    9.24197333e-06    1.41613708e+00    9.14905839e-06    1.41613711e+00    9.33263233e-06    1.41613711e+00
2398     7.85748947e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.29766512e-05    1.44194737e+00    8.20325885e-06    1.44195170e+00    8.24682707e-06    1.44195172e+00    8.15983314e-06    1.44195172e+00
2399     7.85907443e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    6.94750439e-05    1.46649052e+00    5.43438381e-06    1.46649560e+00    5.37025576e-06    1.46649563e+00    5.49677651e-06    1.46649563e+00
2400     7.86065939e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    6.63870306e-05    1.48960232e+00    4.52875629e-06    1.48960808e+00    4.54870822e-06    1.48960810e+00    4.50856699e-06    1.48960810e+00
2401     7.86224436e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    6.23156848e-05    1.51107287e+00    2.58071579e-06    1.51107914e+00    2.53475997e-06    1.51107916e+00    2.62530505e-06    1.51107916e+00
2402     7.86359506e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    5.93487319e-05    1.52790337e+00    1.99535999e-06    1.52790992e+00    1.99976333e-06    1.52790994e+00    1.99050400e-06    1.52790994e+00
2403     7.86629647e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    5.24642977e-05    1.55705745e+00   -3.65732093e-08    1.55706413e+00   -7.28393849e-08    1.55706415e+00   -1.44171464e-09    1.55706415e+00
2404     7.86872774e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    4.67096159e-05    1.57825562e+00   -8.95438103e-07    1.57826207e+00   -8.95074491e-07    1.57826209e+00   -8.96131754e-07    1.57826209e+00
2405     7.87075325e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    4.17976533e-05    1.59276381e+00   -1.87791644e-06    1.59277001e+00   -1.90933759e-06    1.59277002e+00   -1.84743317e-06    1.59277002e+00
2406     7.87257622e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    3.79346252e-05    1.60389222e+00   -2.16306353e-06    1.60389819e+00   -2.16669425e-06    1.60389820e+00   -2.15973408e-06    1.60389820e+00
2407     7.87439918e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    3.40475572e-05    1.61358377e+00   -2.65933002e-06    1.61358956e+00   -2.68600652e-06    1.61358956e+00   -2.63338826e-06    1.61358956e+00
2408     7.87622214e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    3.08575432e-05    1.62212339e+00   -2.60563169e-06    1.62212901e+00   -2.61219143e-06    1.62212902e+00   -2.59933172e-06    1.62212902e+00
2409     7.87786281e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    2.77364325e-05    1.62900130e+00   -2.95139627e-06    1.62900680e+00   -2.97410062e-06    1.62900681e+00   -2.92925182e-06    1.62900681e+00
2410     7.87950347e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    2.51165615e-05    1.63524493e+00   -3.01250975e-06    1.63525032e+00   -3.02134508e-06    1.63525033e+00   -3.00389653e-06    1.63525033e+00
2411     7.88098007e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    2.25919437e-05    1.64040419e+00   -3.27328458e-06    1.64040949e+00   -3.29267019e-06    1.64040950e+00   -3.25431456e-06    1.64040950e+00
2412     7.88245667e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    2.05583390e-05    1.64518832e+00   -3.31197316e-06    1.64519354e+00   -3.32250507e-06    1.64519355e+00   -3.30163079e-06    1.64519355e+00
2413     7.88540987e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.61944250e-05    1.65381883e+00   -3.83188075e-06    1.65382391e+00   -3.84869699e-06    1.65382391e+00   -3.81533658e-06    1.65382391e+00
2414     7.88592654e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.59821258e-05    1.65520725e+00   -3.46184091e-06    1.65521230e+00   -3.47586919e-06    1.65521231e+00   -3.44801063e-06    1.65521231e+00
2415     7.88644320e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.47124609e-05    1.65657251e+00   -4.27675323e-06    1.65657754e+00   -4.28975323e-06    1.65657755e+00   -4.26392148e-06    1.65657755e+00
2416     7.88747653e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    4.42390463e-06    1.65922336e+00   -1.43017484e-05    1.65922834e+00   -1.43154891e-05    1.65922835e+00   -1.42881716e-05    1.65922835e+00
2417     7.88850986e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -3.16407270e-06    1.66188924e+00   -2.01145176e-05    1.66189417e+00   -2.01282889e-05    1.66189418e+00   -2.01008852e-05    1.66189418e+00
2418     7.88954318e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -8.21884297e-06    1.66466608e+00   -2.41740442e-05    1.66467096e+00   -2.41883727e-05    1.66467096e+00   -2.41598450e-05    1.66467096e+00
2419     7.89057651e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -1.22024226e-05    1.66755095e+00   -2.67375602e-05    1.66755578e+00   -2.67515696e-05    1.66755578e+00   -2.67236558e-05    1.66755578e+00
2420     7.89160984e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -1.48816467e-05    1.67051817e+00   -2.83013309e-05    1.67052293e+00   -2.83153084e-05    1.67052293e+00   -2.82874440e-05    1.67052293e+00
2421     7.89367650e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    3.95468752e-05    1.67614451e+00    3.13995169e-05    1.67614914e+00    3.13902696e-05    1.67614915e+00    3.14087471e-05    1.67614915e+00
2422     7.89574315e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.99115171e-04    1.67886943e+00    1.86000125e-04    1.67887402e+00    1.86002552e-04    1.67887402e+00    1.85997798e-04    1.67887402e+00
2423     7.89987646e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    3.04291210e-04    1.66276470e+00    2.72900914e-04    1.66276974e+00    2.72913907e-04    1.66276974e+00    2.72888089e-04    1.66276974e+00
2424     7.90400978e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    2.05211997e-04    1.61878083e+00    1.81978214e-04    1.61878776e+00    1.81973148e-04    1.61878777e+00    1.81983319e-04    1.61878777e+00
2425     7.90814309e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.48148821e-04    1.55863263e+00    1.16057797e-04    1.55864444e+00    1.16041144e-04    1.55864445e+00    1.16074451e-04    1.55864445e+00
2426     7.91640971e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    5.03904830e-05    1.42310375e+00    3.61507542e-05    1.42312919e+00    3.61326216e-05    1.42312920e+00    3.61689019e-05    1.42312920e+00
2427     7.92467634e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -9.05794895e-05    1.44258990e+00   -1.00529599e-04    1.44262274e+00   -1.00545640e-04    1.44262275e+00   -1.00513473e-04    1.44262275e+00
2428     7.93294296e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -5.21793254e-04    1.72955187e+00   -4.71407019e-04    1.72955612e+00   -4.71420333e-04    1.72955613e+00   -4.71393438e-04    1.72955613e+00
2429     7.94038292e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -1.37777442e-04    1.78467223e+00   -1.01915033e-04    1.78467199e+00   -1.01905660e-04    1.78467199e+00   -1.01924061e-04    1.78467199e+00
2430     7.94167921e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.76085471e-05    1.78147165e+00    9.89912797e-05    1.78147172e+00    9.89977562e-05    1.78147172e+00    9.89850096e-05    1.78147172e+00
2431     7.94427178e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    3.73370409e-04    1.78571054e+00    3.49425365e-04    1.78571076e+00    3.49425401e-04    1.78571076e+00    3.49425436e-04    1.78571076e+00
2432     7.94686435e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.41554404e-04    1.79418274e+00    1.28780356e-04    1.79418282e+00    1.28781067e-04    1.79418282e+00    1.28779713e-04    1.79418282e+00
2433     7.94945691e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    3.07010191e-05    1.79766794e+00    2.19431369e-05    1.79766798e+00    2.19417270e-05    1.79766798e+00    2.19446665e-05    1.79766798e+00
2434     7.95464205e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -4.25217936e-05    1.80027866e+00   -3.67940779e-05    1.80027865e+00   -3.67939458e-05    1.80027865e+00   -3.67942558e-05    1.80027865e+00
2435     7.95982719e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.21633792e-05    1.79982031e+00    7.37002715e-06    1.79982031e+00    7.37040611e-06    1.79982031e+00    7.36969170e-06    1.79982031e+00
2436     7.97019746e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -2.16849430e-05    1.80012272e+00   -1.70442736e-05    1.80012271e+00   -1.70445843e-05    1.80012271e+00   -1.70440029e-05    1.80012271e+00
2437     7.99093801e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.87120348e-05    1.79986491e+00    1.41798094e-05    1.79986492e+00    1.41799414e-05    1.79986492e+00    1.41797187e-05    1.79986492e+00
2438     8.03241910e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00   -1.90173979e-05    1.80012657e+00   -1.45292161e-05    1.80012656e+00   -1.45293312e-05    1.80012656e+00   -1.45291419e-05    1.80012656e+00
2439     8.10000000e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.90553412e-05    1.79987546e+00    1.45945139e-05    1.79987547e+00    1.45946139e-05    1.79987547e+00    1.45944546e-05    1.79987547e+00
2440     8.10050000e-08    1.80000000e-01    0.00000000e+00    1.80000000e+00    3.11541038e-06    1.79995323e+00    2.32123128e-06    1.79995323e+00    2.32135260e-06    1.79995323e+00    2.32111595e-06    1.79995323e+00
2441     8.10100000e-08    3.60000000e-01    0.00000000e+00    1.80000000e+00    6.07342906e-07    1.79998147e+00    4.41222267e-07    1.79998147e+00    4.41317757e-07    1.79998147e+00    4.41127343e-07    1.79998147e+00
2442     8.10200000e-08    7.20000000e-01    0.00000000e+00    1.80000000e+00   -2.20170584e-07    1.80000346e+00   -1.49785503e-07    1.80000346e+00   -1.49737913e-07    1.80000346e+00   -1.49834106e-07    1.80000346e+00
2443     8.10400000e-08    1.44000000e+00    0.00000000e+00    1.80000000e+00    3.47670558e-07    1.79999668e+00    2.81565259e-07    1.79999668e+00    2.81568656e-07    1.79999668e+00    2.81562467e-07    1.79999668e+00
2444     8.10500000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00   -1.44371668e-07    1.80000039e+00   -9.58908052e-08    1.80000039e+00   -9.58836985e-08    1.80000039e+00   -9.58984046e-08    1.80000039e+00
2445     8.10520000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.41653895e-08    1.80000005e+00    2.41763019e-08    1.80000005e+00    2.41801355e-08    1.80000005e+00    2.41723476e-08    1.80000005e+00
2446     8.10540000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    4.66776870e-08    1.79999994e+00    4.97209232e-08    1.79999994e+00    4.97241817e-08    1.79999994e+00    4.97176161e-08    1.79999994e+00
2447     8.10580000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.52083324e-08    1.79999984e+00    6.40342773e-08    1.79999984e+00    6.40366970e-08    1.79999984e+00    6.40318576e-08    1.79999984e+00
2448     8.10660000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    5.53366758e-08    1.79999987e+00    5.59738218e-08    1.79999987e+00    5.59752209e-08    1.79999987e+00    5.59724077e-08    1.79999987e+00
